Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
81093.0,-0.308471970182571,1.04530218627027,1.0469832325763,-0.0533703364340655,0.202096659554239,-0.693306618607374,0.649797924990654,0.0109486937118842,-0.22407808003921,-0.487015959032126,-0.844208360039966,-0.732487718666899,-0.681427615723588,-0.283359750443991,1.03133780476402,0.581621928174564,-0.135902406809451,0.147289228896547,0.116672715748714,0.0799161348930999,-0.307738597086778,-0.861483187526577,-0.0640422738211382,-0.22899954430745,-0.118042977622219,0.108098889854015,0.238143487291548,0.0911232872263775,5.99,0
60187.0,1.12550604431443,0.0480480404344114,1.22247245125391,1.20766252727512,-0.668580085679205,0.17824168962265,-0.533761662722474,0.146418230936479,0.598891103590199,-0.218095609483542,-0.278244217398965,0.966281623970264,0.982147730774807,-0.382151799829465,0.760242421377416,-0.0779010270829015,-0.171372201497484,-0.518171267698628,-0.712279419115083,-0.104590269351,0.0143655747524238,0.27045839737827,0.0223386516146527,0.104004515689234,0.346381087778649,-0.387474405347169,0.090414421173212,0.0370189566242289,6.53,0
160665.0,-0.819068739749881,0.810832483494633,0.0010938205805217,-0.731286560474856,0.357107738437924,-0.774397837867506,0.349871103254228,0.444394097756691,-0.271292942903456,-0.405060915681314,0.172611926156316,0.199068280186305,-1.21203761284304,0.812468034127352,-0.901515311284674,0.397753595734381,-0.520704934791598,0.0179265543552349,0.327993541058147,-0.207489413729673,-0.23719585350605,-0.828815170647383,-0.138765492965087,-0.367240523200136,-0.0190116930764327,0.213807132379278,-0.0545358865394415,-0.127539994610341,2.69,0
126621.0,-1.58018897974246,-0.982365774608878,2.31759917855558,0.54064860218644,-0.63118673799253,0.151106390404683,-0.263976814906078,0.156453234545408,-0.876439883986293,0.372110964894735,-1.37378474024248,-0.865596762107636,-0.233628425902943,-0.334766110364959,1.13046581293692,-1.33388677220507,-0.075712045845858,2.00990701534517,-0.299768850151738,-0.425885325255741,-0.301586810265521,-0.233904508417546,0.472782333565077,-0.177780635491741,0.348317788629303,-0.40220374368277,0.125883037668811,0.0862959781373316,138.0,0
132766.0,-1.37695306563945,1.00810734415515,-0.47874635346408,-0.351904423915644,-0.89364538917712,1.28184982558935,2.93300271267419,-0.579043321438225,1.1002851133899,0.337892033311262,1.08710981015992,0.930889522486273,0.301229159298353,-2.44119003634122,-2.36961231424523,-0.301629910571213,0.571681084363017,-0.238501598308387,0.379675601859698,0.22504217129253,-0.830769340479459,-0.703970919200713,-0.173472227250443,0.666928456635281,0.221349716396324,0.0499051380519497,0.688174803974421,-0.130406029406172,431.24,0
159424.0,1.77062155449198,-0.73496076417937,-0.842439080062873,0.0515866436454466,-0.135814191421865,0.360022453350176,-0.373623680988968,0.0788714304109229,0.630316107287742,0.0742368347001196,0.516382892799812,1.38331515038534,1.19031251966788,-0.0827344809422958,-0.190451724925781,0.789013147396339,-1.05653808308392,0.135264687500996,0.457863187019465,0.19512203466327,-0.169763166574861,-0.698847523837343,0.262515165217314,0.111883690888127,-0.586874446491131,0.201341707739544,-0.0665398194632484,-0.0286678313224519,136.0,0
74431.0,0.970898993720494,-0.218979181883603,1.32363811692785,1.66830859756217,-0.692118248022238,0.833555727144759,-0.52867583428207,0.353997051140423,0.825710676806086,-0.289483617400492,0.942664972283113,2.26365425096294,0.601330299099052,-0.723222245619165,-2.52452198313426,-1.05287854109966,0.542906844001823,-1.04098076332836,0.37156766187458,-0.0870751833966786,-0.322651043921172,-0.501974866953391,0.0611388694378488,0.247249264174184,0.391533031709009,-0.545381284264646,0.0891881311527544,0.0273310474153677,37.61,0
151088.0,-0.23318493390118,-1.18013212573691,2.88683347463709,-1.96492819882367,-1.92892436469522,1.39590051734374,-1.72102666447741,0.626267986175753,-0.69080622893847,0.543682474996253,-0.634513704437543,-0.252303154139843,0.108401327258076,-1.78504464689751,-2.53034014075443,-0.73573853482685,0.819614989630165,0.973145354429901,0.930881050988091,-0.245743008642716,-0.0605386118461815,0.63103169769447,-0.391985171785343,-0.43144095440244,0.486476510514618,0.244896118709828,0.0651975655626064,-0.0557264851578225,20.5,0
48516.0,1.18158670026587,0.251615559948883,0.76087402417421,1.19735822247995,-0.709371309655671,-1.05027560625259,-5.60387028289027e-05,-0.115690489423924,0.211352728109804,-0.0115878328334377,-0.173838752949858,-0.0798534641229137,-0.901263799763862,0.499500720494577,1.15060826848405,0.240911868471813,-0.330931306083134,-0.342784837276888,-0.402231086225111,-0.190182869658909,-0.262344756433321,-0.835185118161262,0.191537012363779,0.626589456893867,0.209204280712541,-0.710918793828565,0.0228088595265914,0.0355810642032422,12.0,0
48134.0,1.34256359274711,-0.158335153132416,-0.114052788172823,-0.57565054188082,0.0944203045337708,0.291593204039962,-0.339512344468767,0.093838276586642,0.263819968783593,-0.0439224931420598,-0.0856189348143482,0.303309474899603,0.27685291589258,0.239454615593965,0.686938169253609,1.11125749995309,-1.23843801859417,0.651285148329029,0.96659337795661,0.0176718396023812,-0.190649978207954,-0.590203044256458,-0.136841910115848,-1.33795767181155,0.311987163877353,0.993256804834417,-0.0792073985429856,-0.0166476406302988,12.29,0
49705.0,0.956272938464656,-0.780597577080009,-0.519888587846742,-0.233356793062171,-0.30142204589245,-0.348176849219349,0.221765446824767,-0.088267441204846,0.234073650051154,-0.126066729720131,0.321733714132618,0.149363226551896,-1.03562019885938,0.537856203882174,-0.366294771675277,0.239104287015693,-0.382843342727654,0.0879874684853028,0.964963039427907,0.288294130227405,-0.0003211369355174,-0.381542081333637,-0.341282936842898,-0.402831609612541,0.437509796655716,1.48785878017652,-0.171343214353413,-0.0001240236278757,198.0,0
61676.0,0.46969601041812,-0.976606515094946,-0.171584655592712,1.42851599927715,-0.522599005182927,-0.129815814850495,0.495119124296754,0.0260575135463875,0.032066267832861,-0.0531030002317168,1.21882074487274,0.374960476890234,-1.7462692755815,0.875075321320562,-0.223080754814702,-0.456499431052967,0.102961741460021,-0.191618087787932,-0.322280199794356,0.417063885442805,0.251935125942419,0.0248279216133547,-0.396198128067736,0.217224548373358,0.535773910493158,-0.308811991872166,-0.052164537943002,0.0594131681084743,351.63,0
152213.0,-0.163985361554307,0.628001926863028,0.0680523085772494,-2.37049780969797,0.0252847428181791,-0.911117690577742,0.335144135334088,-0.153407159554801,1.64902266697823,-1.73935225838159,-0.643902277347136,0.66081706317574,1.14452060695311,-1.7929325412581,0.88185750212666,-0.0392445841492495,0.34125636018748,0.889397018797581,0.170711297695114,0.069389472455033,0.265222006226347,1.10811834181328,-0.279688289391525,-0.433007707376295,-0.144058626603823,-0.107226468776102,0.104210848955741,0.13322271153345,7.86,0
34404.0,-0.836895733798617,0.285336872881923,1.68835621183622,0.25502106655852,-0.0236628637959735,-0.51859725049189,1.15906099985892,-0.265825595982081,0.0046645996175178,-0.362475329471615,-0.689680499389149,0.213380571551124,0.209115091641054,-0.440966204709946,-0.412712273278717,-0.499497026066032,-0.0714479636697889,-0.543966618415893,0.362903834795544,0.519377280164093,-0.141627186665521,-0.244430930809112,0.140130076671258,0.411673199218211,0.0312853156461416,0.20587507678063,0.105641552766564,-0.0346754380964931,129.21,0
80210.0,1.13532151380585,0.142539767632473,0.122710771160044,0.474669725362096,-0.0030136319611658,-0.0784561808538612,-0.0680248202710453,0.101293496371189,-0.196013866003519,-0.168497563220977,1.5378110752664,0.845141755666506,0.0826290275457339,-0.0553443117244555,0.68492711645167,0.48875781272288,-0.0923709166624011,-0.124917413946658,-0.150267525294398,-0.0356542686148005,-0.213124757316947,-0.688959145628672,0.0797216605637443,-0.355196555358443,0.143186115538342,0.124495409562006,-0.0172260842521223,0.0188850375683712,32.0,0
136931.0,2.05480728077663,-0.0973665560827295,-1.23844232851309,0.186138115887096,0.163338727381964,-0.612605267054944,0.0828201650427645,-0.167602975571277,0.286792083443103,0.237887540464979,0.563058626434135,1.06772905930615,0.246094897480759,0.406726888758386,-0.645885600792078,0.221323405415314,-0.722388233026374,-0.241648481423829,0.614114694897377,-0.18798875597142,-0.267304067472213,-0.658782414966542,0.267522297363033,-0.487693432587161,-0.258422929846965,0.207475609937848,-0.0738045345157108,-0.0747057315398536,0.89,0
80554.0,1.13002808794388,0.173167880225157,0.864093561189766,1.25847496178332,-0.341583089997441,0.0261604991344602,-0.136732580446705,0.0339517467983044,0.378551990652204,-0.269431545765108,-0.268609357130232,1.27193369115764,1.1474318110493,-0.327123395909422,0.039449295424172,-0.514615476681571,0.0971104517590714,-1.15776518426703,-0.31574820908163,-0.0923219346733861,-0.295982394021316,-0.609684962321009,0.120245053030915,0.0818943973828144,0.337326831897268,-0.615241947251123,0.0709613850546626,0.0329375684417777,12.99,0
65035.0,1.45139347316011,-1.04592907853102,0.822517057731046,-1.40486048748799,-1.78329447919882,-0.716117302366163,-1.20421932251175,-0.0210171528093791,-1.96038981730894,1.59444921535243,1.39380203210307,-0.271940399905881,0.0624625972094175,-0.103600213391545,0.0770470487599479,-0.0355165873073387,0.268202954443694,0.386988375272348,-0.0230441988990556,-0.348196570282327,-0.309880006294202,-0.587531584449001,0.19961085964464,0.480289893255573,0.0638069346787738,-0.438930788398442,0.0378367494677145,0.0204510612554169,9.8,0
52219.0,-3.60805696930692,0.305727574143632,-2.50610601063533,-2.52985870819215,-3.07554935882217,0.151036167820341,1.70845055528331,1.10104200422453,0.837206766447872,-2.07046599491831,-2.2116867743703,-0.149250779725897,-0.642254066160217,1.384748398146,1.08229832930317,1.01695829908823,-0.417323946122925,0.400252282668433,0.352083307655312,-0.854372697459486,-0.377987608700857,-0.709250324401131,-0.425890265082114,-0.934882469689548,0.0555565930760161,-0.32433766761128,0.593537907217195,-0.55095345349775,562.28,0
114758.0,-0.249823925552041,-0.201067188363743,0.0005314768277365,-3.53552251882757,0.34243711676781,-0.910390737728863,0.717758382019035,-0.458300110272266,0.296355486121144,-0.385237252608171,-1.39027688405241,-0.217437299182141,0.142726374834986,-0.27735841475366,0.109816994043096,-2.37633313973035,-0.291009879227983,1.57720325773458,-0.350168973900931,-0.362450043823427,-0.0634697744329735,0.76794427276257,-0.26546338846181,0.516993572288683,0.0105751815528359,-0.0764015865495739,0.141650027698233,0.0188174936951686,15.13,0
77720.0,1.37285228301584,-0.600069481773746,-1.98224172265667,-1.65259626385957,1.8759889599485,2.8503275319669,-0.650838982431639,0.633995915315747,-1.19547757647127,0.310625568047008,0.274893875201137,-0.937922483348395,0.0752719594351461,-0.787505959386649,0.800437597453002,1.49648494778361,0.591162720145895,-0.674473283527139,0.819934798218484,0.336575147792809,0.0859689760554669,-0.0903114583750521,-0.211466733036336,0.957720245024697,0.811914782312582,-0.137129510905972,-0.0133795695239448,0.0313417752919126,69.79,0
67500.0,-0.980009188307869,-0.139181786113265,3.22553230598715,-1.50094983670214,-1.36913609443099,0.380778678841699,-0.642524827535673,0.311296706929563,0.281922873076705,0.374570833548577,0.55422586302907,0.0175582555702993,-0.719273185758859,-1.55900562419465,-2.56655981551287,0.754683143659181,0.410566242241914,-0.839830388302588,0.654395121981179,0.351922318981699,0.117261617534239,0.901591738924265,-0.416816580184499,0.589788925933974,0.504718580164761,-0.16508947191958,0.284242556324286,-0.0392382518430019,6.6,0
102802.0,-3.4197006674398,3.87276690346742,0.841772145792816,3.19951255532546,0.697799616027109,3.19321510171359,-0.417968958357781,1.0246319176237,1.64876815693729,5.07581160144947,1.96022235460685,-2.53659766969103,1.87413114053012,0.759443535214882,0.928718277310206,-0.438370204864001,0.900549693704011,-0.265504834824337,0.0038509029056758,2.01524993079493,-0.620015370619119,-0.616121272778536,0.0529586926708024,-1.11947826312848,0.4119075474179,0.325172245649474,1.73406827130373,0.918922124230328,0.76,0
166504.0,1.782952689658,0.0932350387312718,0.162593512634714,3.72632061374787,-0.199890586842264,0.740045498593679,-0.60876788469953,0.280526611562696,-0.462958319813507,1.53369685873752,-0.0233202574590879,0.268185409475735,-0.177664373323624,-0.0385084910605329,-1.23196066734631,1.49888909022132,-1.26708462405362,0.670409014837472,-1.34092879667356,-0.212351501938801,0.219910807536369,0.635257912862407,0.110989987476883,-0.364278787557717,-0.243979923614496,0.0262771405026782,0.0048446436882887,-0.03930561308449,37.17,0
147165.0,1.3646235504762,-3.05154330777863,-1.12731826511668,-1.0368810152607,-2.26107410800738,-0.805926141732734,-0.751214364894971,-0.23043445714541,-0.781912302076994,1.39490743123491,-1.35267992051846,-1.81687675000423,-1.48441122223547,-0.0347743796478232,0.207621107732083,-0.288657864571828,0.5770078409894,0.34826620276802,-0.36103509407069,0.39134663591415,0.119246254744803,-0.290139803186803,-0.129947664642798,-0.0047267010068442,-0.526473440986197,-0.222278665493033,-0.075563882412002,0.0334588384200246,487.0,0
32343.0,-0.686869716600221,1.08040739172587,0.861964153086587,0.849933271188772,-0.357055378948979,-0.391094561935509,0.562786648885444,0.405000724168413,-1.05573332253144,-0.322810277016426,0.951187092297051,0.480934293573833,-0.401201506788424,0.945767539085811,0.320223656206489,0.0259575770663734,-0.25287462624658,0.721924411956736,0.70354172160314,0.0149076692544118,0.285914482848144,0.574036563988104,0.0369796246211612,0.326669225521576,-0.250111446171546,-0.3507519030961,0.0188043551644817,0.0957804927954181,75.0,0
36250.0,0.920202361070862,-0.164416845514618,0.364340182673361,1.38457464721582,-0.521824099864234,-0.577707686227353,0.163998713606638,-0.0607335600376219,0.0939309290708848,-0.0094594123049049,-0.0702952371671307,-0.153499471849359,-0.994793726151281,0.599784408415192,1.28783576529524,-0.175906426750849,-0.015416276063241,-0.479399649022278,-0.990759964771578,0.0128867867365187,0.18558181117067,0.280866217421994,-0.140478090243757,0.383664724066327,0.477019510664299,-0.281313388959718,0.0046912560958333,0.0420249926281542,131.99,0
146947.0,1.89518593173357,0.306456586499518,-0.0564831748566821,3.69474410321719,0.0984828227001782,0.57375822315195,-0.405698969378523,0.060992548003726,-0.45309364018866,1.37406955146918,-1.79454367172849,0.0405616296938517,1.2101630744368,-0.425111479479355,-0.443882166022269,1.4017311193751,-1.28682087006128,0.246658061563359,-1.58688917502273,-0.164950308960255,0.233852285805166,0.793842618965652,0.0304024642089372,-0.64066413011806,-0.052058137946818,0.138017609347769,0.0143393424968971,-0.0352758267930688,19.95,0
137185.0,-1.55832490636401,-6.23455827632605,-5.99101738796188,0.694127194012609,1.28177521063455,3.33212651487998,2.89516537813422,-0.0732483887452794,-0.492134979727367,-0.640789725789507,0.022651772642376,0.196057285610864,-0.0551624629418291,1.46448181720003,0.417950407119962,-0.610079770123404,-0.094011779910848,-0.483919428674207,-0.641286424689703,3.7336621116185,1.41360775144814,-0.206540201989741,-1.81733104904559,0.918352508624142,-0.048574239044008,0.834909439633173,-0.489125843212997,0.229345666281694,1918.7,0
139299.0,-2.54823776590097,-0.16656777640275,-0.369808053726409,0.651406608714116,1.74206423088152,2.11390074215696,1.22984136781906,-0.173639882322819,1.0272476912047,1.82540582501842,0.683623010408824,0.173640752608991,-0.579159523556056,-0.593821520655953,0.0542515955890755,-1.52676201587356,0.0525232119484009,-0.711742144371512,0.367604312340528,-0.440462389261269,-0.224448268484914,1.27472211110652,0.326886686760629,-0.923892212905723,-0.0289459578296467,-0.385520313332604,-0.777110643936057,0.112861592186991,94.0,0
164036.0,1.07862927784218,-3.30959883981807,-1.63236728518452,-1.25512694375117,0.10985362938952,4.64222990488466,-1.5940504702544,1.12631235310226,0.881582762355172,0.264940313085133,-0.840966449985159,0.434321612226044,0.230967824695042,-0.795056668792036,-0.602576224903332,-1.52241401263456,0.227130008341655,0.838221841986915,-0.632918596106386,0.52368121384836,-0.173486815883828,-0.875646464197824,-0.0157230110008511,0.77439080080145,-0.869008804503325,1.12708324939624,-0.0846661787551168,0.037063882488392,514.9,0
54842.0,1.12244281594679,0.208210191167264,0.541140366346045,1.47669085191398,-0.292161284346253,-0.363567408561331,0.11146560382056,-0.0588201313897265,0.218544476937727,-0.139213220362173,-0.188582978563335,0.810759934174101,0.136703199363799,0.0235009552306959,-0.152918390891016,-0.832792171952433,0.364623492829823,-1.12312092009361,-0.496454429546243,-0.160243547354691,-0.0704293727266726,0.0260456853274033,-0.0349567188794251,0.417648476096968,0.626539650946285,-0.334588901084882,0.0406195395898984,0.0216645168654113,18.42,0
130406.0,2.22609917177306,-1.5307248973014,-0.796422714209218,-1.71824470678907,-1.06952940336473,0.107744228153765,-1.32559573236146,-0.0505596561095081,-1.06665687647129,1.45860454027996,-1.39734599335765,-0.481863044765586,1.50522286237381,-0.807675767260454,0.1190242295487,-0.108007796070397,0.109394701364872,-0.0909568903410678,0.043498874840878,-0.24069246780126,-0.413068896272156,-0.800973784308467,0.37158551371605,-0.0218234533817372,-0.500686981193555,-0.478766224921043,0.0322676240884609,-0.0255469884276397,59.99,0
168543.0,1.91238133634808,0.0535093979504338,-1.57838060050908,1.32596463027957,0.386082751195275,-0.866748923276519,0.57211322379801,-0.272528152169146,-0.0291762456384415,0.418115895641417,0.758821905114858,0.906638019823129,-0.61133440755561,0.794082292698536,-1.19295355035971,-0.551053395781237,-0.331124674145517,-0.154328864671735,0.0246869153100427,-0.238911559376397,0.125351525272224,0.463036517692407,-0.0314714800055325,0.0182925168168574,0.395294426207743,-0.515020397029763,-0.0266076576850417,-0.0658303756229975,43.41,0
141970.0,2.33159710475672,-1.37320232381817,-1.19053503299671,-1.63132730657343,-1.03453048054343,-0.526441736792735,-1.09604952150749,-0.155691580981915,-1.11015892675581,1.59780161989336,-1.42382876368974,-1.33210948672289,-0.300448066180793,-0.267524852299921,-0.0726410795611099,-0.479401023719482,0.434300237541995,0.0743306176230536,0.0002210554927139,-0.456544518755684,-0.20369320800295,-0.130140543992671,0.236703523087499,0.434174650336949,-0.134171120307321,-0.175365381301084,-0.0014759231284798,-0.0490472695841904,15.0,0
30975.0,1.09250733523467,0.0767488195849404,-0.007427337239585,0.407813943063858,0.0109517586999329,-0.444287153837805,0.322472922386044,-0.059168525346495,-0.473465086449363,0.0410578634128881,1.73055947527395,1.11722800144441,0.0438061098316108,0.696970894204497,0.306570894285322,-0.0670195938963108,-0.226912328115495,-0.837155245717694,0.0222382497595395,-0.0064627436516643,-0.270438256478392,-0.933916503761336,0.114397142178594,0.0111382096682039,0.166828696121013,0.144820423315177,-0.0607715034012771,0.0055209548477934,60.9,0
77195.0,-0.514270451485183,0.946692600188286,2.40688787681627,2.17260988911288,-0.136061537013212,0.511503985516301,0.386298934293772,0.258460849416721,-0.849033717936785,0.102687882469948,0.640704654656777,1.17916079384991,0.476664941281556,-0.53457738041539,-2.42136639610535,-0.0321069927668739,-0.197804457325928,-0.0664664855664181,-0.108617769163444,-0.0295841182788206,0.0318248744835993,0.307629142596497,-0.178754925841887,0.567506691438678,0.0857295363729343,-0.0131184098053123,0.0762321908573066,0.0595236229132625,21.24,0
119277.0,1.81336806388386,-1.59395351391978,-0.246803525435643,-0.945789336579987,-0.646955753780542,2.25795282682234,-1.84418370704439,0.768752075991441,0.5420241070597,0.577055703419997,0.534381457695334,0.75745898435153,0.450887636725672,-0.326938982211591,1.09833503494665,-1.35366831004199,-0.144630098442626,1.26853779717638,-1.66159661667044,-0.481879774926171,-0.0066006985060596,0.534120927878111,0.255370343144275,-0.958904149100074,-0.707737010890209,0.141695155151736,0.0994249521391726,-0.0311008917185398,82.5,0
95708.0,-11.5812735585253,7.17938467908911,-4.78271028382805,-1.59271563725465,-2.31854982434436,-0.689558494543168,-1.02543614156951,2.09865574395877,7.88364119806296,9.10140231365335,-0.291861183030441,-0.78265661589145,2.59512316478614,-0.535728171176597,-2.19490674776137,-1.00228168384643,1.19705049761538,-1.31175019869233,-0.502565829104553,2.54702178103224,-1.85190924111764,-1.28971414979953,0.85604988990702,0.475062175109862,1.8978018687189,0.0388617788645006,1.05958664011099,1.58682293095786,0.01,0
120307.0,2.13172850866795,-1.69799083883406,-0.362026359196967,-1.64135236707311,-1.58924571481718,0.0702493712828544,-1.63742599120464,0.166082582418235,-1.06840741264091,1.66017037015848,0.694481143844459,-0.267078776514627,-0.0083891176119636,-0.387464721118122,-0.437931979326898,-0.0005787706765371,0.167722004350934,0.471351995975385,-0.004084837156214,-0.345080735185779,-0.249772113421755,-0.405266683621934,0.43540245654861,0.632863719592006,-0.656204123858019,-0.466259275582631,0.0296680641689479,-0.0304589789492915,55.0,0
158302.0,1.89894999695268,-0.213970797999707,-1.32196760857124,0.420770488936868,-0.0337312053853941,-1.19299250241792,0.381446074112089,-0.449863214930225,0.452744874451385,-0.0695705242129999,-0.45526262097222,0.924375922168442,1.22440400998495,0.256337673932392,0.708262313016045,-0.280264143935516,-0.526825387206487,-0.23330514013598,-0.361610801487403,-0.0057934443846534,0.329611109369981,0.991642892088496,-0.0814541614229547,0.0604704951044995,0.246163847289206,-0.111550749893442,-0.0215411904880862,-0.0409082633219946,86.0,0
33492.0,0.906339754058174,-1.99475863327522,-0.387275115937235,-1.21672110739872,0.449955046017433,4.30374246393815,-1.64962053613241,1.09309961584426,0.334479443232688,0.250563787350261,-0.79604181219342,-0.289561526579576,0.0632110154175202,-1.03104930118208,-0.907885975694044,0.980185695488748,0.325078344310698,-0.940095769055784,1.25705865333083,0.659385002412763,0.183724550073886,0.121091802066972,-0.306271470775482,1.07251446409642,0.516113144175633,-0.129085276898076,0.0309998165326445,0.0622720169590171,250.0,0
136477.0,2.01912000877887,0.212323245442363,-1.8640058499241,0.438014560298126,0.636515768311063,-0.791344572241432,0.355041806210065,-0.300760793468786,0.534807037012181,-0.653993402662188,-0.485733983819266,0.773415930289313,1.14782332053437,-1.14218528168756,0.242832711241195,0.116932744019961,0.447703244954516,-0.119231143854257,0.108821578464643,-0.0492347303471741,-0.320666418030423,-0.79338060233364,0.235014549002425,0.364961340629306,-0.0261217427038225,-0.60688186600526,0.0014542036307611,-0.0113257243703673,29.97,0
136087.0,2.03708484869576,-0.523847557088687,-0.65794994105175,0.395065777980737,-0.349980992078105,0.215923682093754,-0.789673368172696,0.155616153539624,1.45986318407005,0.0618001805457699,-1.84950901685822,-0.557500024996554,-0.939293211525572,-0.0629291172401967,0.560219058973027,0.592907869838516,-0.711052471578556,0.448203847394336,-0.0429245427081534,-0.226415096467352,0.103172761209367,0.429238898022728,0.120525435993632,0.0978989563307917,-0.171934353831001,0.398345961669772,-0.01917867201058,-0.0464334022647064,9.99,0
